SP_ID;AGEFLOW_MAX;AGEFLOW_MIN;APOM;CATTLE;CHANGE_TENDENCY_INDK;CLONAab;CLONAbel;CLONRATE;CNRATIO;C_Plant;DEER;DIASPTYPE;DICH;DISP;DISP_INDK;DISP_VITTOZ;DNA;ECOLOGICAL_GRP_INDK;ELLAER_INDK;ELLAER_INDK_VAR;ELLCONT;ELLCONT_INDK;ELLHUMUS_INDK;ELLHUMUS_INDK_VAR;ELLLITE;ELLMOIST;ELLMOIST_INDK;ELLMOIST_INDK_VAR;ELLMOISTVAR_INDK;ELLNIT;ELLNIT_INDK_VAR;ELLPH;ELLREAC_INDK;ELLREAC_INDK_VAR;ELLSALT;ELLSALT_INDK;ELLTEMP;ELLTEMP_INDK;ENDEM;FECUNDITY;FLONSET_END_INDK;FRUIT;GERMRATE;GERMREQ;GRAZ;GROWTHF;IMMIG_INVASIV_INDK;INFLO_DETAIL;INFLO_SIMPLE;L_ANAT;L_ANGLE;L_AREA;LATSPR;LCCp;LD13C;LD15N;LDMC;L_DRYM;Leaf_T_Strength;L_FORM;L_FRESHM;LIFESPAN;LKC;L_LONG;LNC;LPC;LPERST_INDK;L_THICK;MAX_AGE;MEDIC_POISON_FX_INDK;MOW;MOW_TOLERANCE_INDK;MYCORR;NATURAL;NBCHROM;N_Plant;NUTR;Palatability;PL_H_flora_MIN;PLOIDY;PL_REPR_H;PL_VEG_H;PL_VEG_H_max;POLL_2ND_INDK;POLL_MAIN_INDK;REPROD_INDK;REPSTRAT;ROOT_DEPTH_INDK;ROOTMET;ROSET;SEEDH;SEEDL;SEED_LONGEVITY_INDK;SEEDM;SEEDPROD;SEEDW;SLA;TAPROOT;WOODY
5707;NA;NA;NA;NA;=;NA;NA;NA;NA;NA;NA;germinule_one-seeded_generative_dispersule;protogynous;Unassisted_dispersal;dysochory_endochory;7;NA;weeds_and_ruderal_plants;1;small_variation_(I);4;3;2;small_variation_(I);7;6;3.5;small_variation_(I);2;8;small_variation_(I);7;4;small_variation_(I);0;NA;6;3.5;NA;NA;September;Achene;NA;Dry_storage;NA;NA;archaeophytes;spike_of_tri-flower_cymes;spike;hygromorphic;NA;10.445;NA;NA;NA;NA;173;0.01523;NA;full;NA;annual;NA;summer_green;NA;NA;decidous;NA;NA;edible;NA;NA;NA;NA;9;NA;Chlorophyllian;NA;20;diploid;37.5;47.5;70;NA;anemogamous;hermaphroditic_and_normal_sexual;Monocarpic;2.5;NA;Erosulate_plant;0.34;0.96;4;0.265;NA;0.92;35.62;NA;Herbaceous
5708;NA;NA;NA;NA;<;NA;NA;NA;NA;NA;NA;NA;NA;NA;anthropochory_endochory;NA;NA;NA;2;small_variation_(I);NA;3;2;small_variation_(I);NA;NA;2.5;small_variation_(I);2;NA;small_variation_(I);NA;3;small_variation_(I);NA;NA;NA;5;NA;NA;September;NA;NA;NA;NA;NA;neophytes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;decidous;NA;NA;edible;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;anemogamous;hermaphroditic_and_normal_sexual_polysexual;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5710;NA;NA;NA;NA;=;NA;NA;NA;NA;NA;NA;germinule_one-seeded_generative_dispersule;protogynous;Endozoochory;anthropochory_boleochory;7;NA;weeds_and_ruderal_plants;1;small_variation_(I);NA;4;2;small_variation_(I);7;6.5;3.5;small_variation_(I);1;8.5;small_variation_(I);7;4;small_variation_(I);1;salt_tolerant;NA;4;NA;NA;September;Achene;NA;Fluctuating_temperatures;NA;NA;archaeophytes;spike_of_tri-flower_cymes;spike;mesomorphic;NA;12.75;NA;NA;NA;NA;81;0.05754;NA;lobate;NA;annual;NA;summer_green;NA;NA;decidous;NA;NA;NA;NA;NA;NA;Indigenous;9;NA;Chlorophyllian;NA;20;tetraploid;42.5;51;70;NA;NA;hermaphroditic_and_normal_sexual_polysexual;Monocarpic;NA;NA;Erosulate_plant;0.19;0.61;4;0.095;NA;0.61;21.22;NA;Herbaceous
5716;NA;NA;NA;NA;<;NA;NA;NA;NA;NA;NA;NA;NA;NA;dysochory_endochory;NA;NA;weeds_and_ruderal_plants;2;small_variation_(I);NA;4;2;small_variation_(I);NA;NA;2;small_variation_(I);1;NA;small_variation_(I);NA;4;small_variation_(I);NA;NA;NA;4.5;NA;NA;October;NA;NA;NA;NA;NA;archaeophytes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;decidous;NA;NA;edible_poisonous_for_individual_animal_species;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;hermaphroditic_and_normal_sexual;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5719;NA;NA;NA;NA;=;NA;NA;NA;NA;NA;NA;NA;NA;NA;dysochory_endochory;NA;NA;NA;2;large_variation_(II);NA;3;2;small_variation_(I);NA;NA;2.5;small_variation_(I);1;NA;small_variation_(I);NA;3;large_variation_(II);NA;NA;NA;3.5;NA;NA;August;NA;NA;NA;NA;NA;presumably_indigenous_in_some_areas_of_the_study_region_and_widely_spread_later_but_after_1500_AD;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;decidous;NA;NA;poisonous_for_individual_animal_species;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;hermaphroditic_and_normal_sexual;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5721;NA;NA;NA;NA;>;NA;NA;NA;NA;NA;NA;germinule;protogynous;Unassisted_dispersal;anthropochory_boleochory;7;NA;weeds_and_ruderal_plants;2;small_variation_(I);NA;4;2;small_variation_(I);7.5;5;2.5;small_variation_(I);1;7;small_variation_(I);7;4;small_variation_(I);0;salt_tolerant;NA;5;NA;NA;September;Achene;NA;NA;NA;NA;archaeophytes;spike_of_tri-flower_cymes;spike;mesomorphic;NA;6.435;NA;NA;NA;NA;222.36;0.04674;NA;full;NA;annual;NA;summer_green;NA;NA;decidous;NA;NA;NA;NA;NA;NA;Exogenous;9;NA;Chlorophyllian;NA;30;diploid;50;50;70;NA;anemogamous;hermaphroditic_and_normal_sexual;NA;NA;NA;Erosulate_plant;0.36;0.86;NA;0.42;NA;0.85;13.61;NA;Herbaceous
5723;NA;NA;NA;NA;>;NA;NA;NA;NA;NA;NA;one-seeded_generative_dispersule;homogamous_protogynous;Unassisted_dispersal;anthropochory_boleochory;7;0.635;weeds_and_ruderal_plants;2;small_variation_(I);4;4;2;small_variation_(I);7;4;2;small_variation_(I);1;9;small_variation_(I);7;4;small_variation_(I);0;NA;7;4.5;NA;NA;August;Achene;NA;NA;NA;NA;archaeophytes;spike_of_tri-flower_cymes;spike;mesomorphic;NA;NA;NA;NA;NA;NA;NA;NA;NA;full;NA;annual;NA;summer_green;NA;NA;decidous_wintergreen;NA;NA;NA;NA;NA;NA;Indigenous;9;NA;Chlorophyllian;NA;2;diploid;27.5;16.5;15;NA;anemogamous;hermaphroditic_and_normal_sexual;NA;NA;NA;Erosulate_plant;0.715;1.3;NA;0.4868;NA;1.23;NA;NA;Herbaceous
5725;NA;NA;NA;NA;<;NA;NA;NA;NA;NA;NA;NA;NA;NA;meteorochory;NA;NA;NA;2;small_variation_(I);NA;5;2;small_variation_(I);9;NA;1.5;small_variation_(I);3;NA;small_variation_(I);NA;4;small_variation_(I);NA;salt_dependant;NA;4;NA;NA;September;NA;NA;NA;NA;NA;neophytes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;decidous;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;anemogamous;unisexual_and_monoecious;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5740;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;boleochory;NA;NA;weeds_and_ruderal_plants;2;small_variation_(I);NA;4;1;small_variation_(I);NA;NA;1;small_variation_(I);1;NA;small_variation_(I);NA;3;small_variation_(I);NA;NA;NA;4.5;NA;NA;September;NA;NA;NA;NA;NA;presumably_indigenous_in_some_areas_of_the_study_region_and_widely_spread_later_but_before_1500_AD;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;decidous;NA;NA;edible;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;hermaphroditic_and_normal_sexual;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5742;NA;NA;NA;NA;>;NA;NA;NA;NA;NA;NA;NA;NA;Unassisted_dispersal;boleochory;6;NA;weeds_and_ruderal_plants;3;small_variation_(I);6;4;1;small_variation_(I);8;4;1;small_variation_(I);1;4;small_variation_(I);8;4;small_variation_(I);NA;NA;7;4.5;NA;NA;September;Achene;NA;NA;NA;NA;presumably_indigenous_in_some_areas_of_the_study_region_and_widely_spread_later_but_after_1500_AD;spike_of_tri-flower_cymes;spike;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;acicular;NA;annual;NA;summer_green;NA;NA;wintergreen;NA;NA;edible;NA;NA;NA;Indigenous;9;NA;Chlorophyllian;NA;2;hexaploid;15;9;5;NA;anemogamous;hermaphroditic_and_normal_sexual;NA;3;NA;Erosulate_plant;NA;1.75;NA;NA;NA;NA;NA;NA;Herbaceous
5781;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Unassisted_dispersal;NA;1;0.61;NA;NA;NA;NA;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Achene;NA;NA;NA;NA;NA;spike_of_tri-flower_cymes;spike;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Indigenous;NA;NA;Chlorophyllian;NA;15;NA;NA;20;25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Herbaceous
5792;NA;NA;NA;NA;=;NA;NA;NA;NA;NA;NA;NA;NA;NA;anthropochory_endochory;NA;NA;weeds_and_ruderal_plants;2;small_variation_(I);NA;2;2;small_variation_(I);NA;NA;3;small_variation_(I);1;NA;small_variation_(I);NA;3;small_variation_(I);NA;NA;NA;3.5;NA;NA;September;NA;NA;NA;NA;NA;young_species_(archaeophytes);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;decidous_wintergreen;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;anemogamous;unisexual_and_dioecious;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5804;NA;NA;NA;NA;>;NA;NA;NA;NA;NA;NA;NA;NA;Unassisted_dispersal;boleochory;2;2.39;NA;2;large_variation_(II);NA;3;2;small_variation_(I);8;NA;1.5;small_variation_(I);1;NA;small_variation_(I);NA;4;small_variation_(I);NA;NA;NA;5;NA;NA;May;Capsule;NA;NA;NA;NA;idiochorophytes_or_indigenes;uniparous_helicoid_cyme;cyme;NA;NA;10.045;NA;463.0862045;NA;NA;370.32;0.09702;NA;NA;NA;NA;NA;NA;14.34752345;NA;evergreen;NA;NA;poisonous_for_individual_animal_species;NA;NA;NA;Indigenous;9;NA;Chlorophyllian;NA;50;diploid;72;72;130;NA;NA;hermaphroditic_and_normal_sexual;NA;NA;NA;NA;NA;NA;NA;1.105;NA;NA;15.75373606;NA;Frutescent
5824;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Unassisted_dispersal;NA;2;2.23;NA;NA;NA;NA;NA;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Capsule;NA;NA;NA;NA;NA;uniparous_helicoid_cyme;cyme;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Indigenous;9;NA;Chlorophyllian;NA;50;diploid;NA;70;120;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;Frutescent
5826;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5830;NA;NA;NA;NA;=;NA;NA;NA;NA;NA;NA;NA;NA;Unassisted_dispersal;boleochory;NA;2.94;NA;2;large_variation_(II);NA;3;2;small_variation_(I);8;NA;1.5;small_variation_(I);1;NA;small_variation_(I);NA;3;large_variation_(II);NA;NA;NA;5;NA;NA;May;Capsule;NA;NA;NA;NA;idiochorophytes_or_indigenes;uniparous_helicoid_cyme;cyme;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;evergreen;NA;NA;poisonous_for_individual_animal_species;NA;NA;NA;Indigenous;9;NA;Chlorophyllian;NA;40;diploid;NA;60;90;NA;entomogamous;hermaphroditic_and_normal_sexual;NA;NA;NA;NA;NA;NA;NA;0.9;NA;NA;7.47;NA;Frutescent
5840;NA;NA;NA;NA;>;NA;NA;NA;NA;NA;NA;NA;NA;Unassisted_dispersal;boleochory;2;2.38;unfertilized_dry_meadows;3;small_variation_(I);NA;3;2;small_variation_(I);6;NA;1;small_variation_(I);1;NA;small_variation_(I);NA;2;small_variation_(I);NA;NA;NA;5;NA;NA;May;Capsule;NA;NA;NA;NA;idiochorophytes_or_indigenes;uniparous_helicoid_cyme;cyme;NA;NA;5.605;NA;461.1856842;NA;NA;NA;0.07981;NA;NA;NA;NA;NA;NA;12.67849803;NA;evergreen;NA;15;poisonous_for_individual_animal_species;NA;NA;NA;Indigenous;9;NA;Chlorophyllian;NA;20;diploid;53;54;70;NA;autogamous_entomogamous;hermaphroditic_and_normal_sexual;Polycarpic;NA;NA;NA;NA;NA;NA;1.12;NA;NA;7.473497196;NA;Frutescent
5853;NA;NA;NA;NA;>;NA;NA;NA;NA;NA;NA;NA;NA;Unassisted_dispersal;epichory_meteorochory;1;NA;unfertilized_dry_meadows;3;small_variation_(I);NA;3;2;small_variation_(I);9;NA;1;small_variation_(I);1;NA;small_variation_(I);NA;4;small_variation_(I);NA;NA;NA;5;NA;NA;July;Capsule;NA;NA;NA;NA;idiochorophytes_or_indigenes;uniparous_helicoid_cyme;cyme;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;evergreen;NA;20;NA;NA;1;NA;Indigenous;NA;NA;Chlorophyllian;NA;10;NA;NA;15;20;NA;NA;hermaphroditic_and_normal_sexual;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Suffrutescent
5856;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Unassisted_dispersal;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Capsule;NA;NA;NA;NA;NA;uniparous_helicoid_cyme;cyme;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Indigenous;NA;NA;Chlorophyllian;NA;10;NA;NA;15;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.18;NA;NA;NA;NA;Suffrutescent
5861;NA;3;NA;NA;>;NA;NA;NA;NA;NA;NA;one-seeded_generative_dispersule;homogamous;Unassisted_dispersal;epichory_meteorochory;2;NA;unfertilized_dry_meadows;3;small_variation_(I);3;4;2;small_variation_(I);9;2;1;small_variation_(I);1;1;small_variation_(I);9;4;small_variation_(I);NA;NA;7;4.5;NA;NA;July;Capsule;NA;NA;NA;NA;idiochorophytes_or_indigenes;uniparous_helicoid_cyme;cyme;scleromorphic;NA;0.11;NA;NA;NA;NA;308.3;0.00133;NA;acicular;NA;pluriennial;NA;persistent_green;NA;NA;evergreen;NA;23;NA;NA;1;NA;Indigenous;16;NA;Chlorophyllian;NA;1;diploid;15;9;10;entomogamous;autogamous_entomogamous;hermaphroditic_and_normal_sexual;NA;2;NA;Erosulate_plant;1.3;2.55;NA;3.3;NA;1.75;8.22;NA;Suffrutescent
5863;NA;NA;NA;NA;=;NA;NA;NA;NA;NA;NA;NA;NA;Unassisted_dispersal;epichory_meteorochory;1;NA;NA;3;small_variation_(I);NA;3;2;small_variation_(I);9;NA;1;small_variation_(I);1;NA;small_variation_(I);NA;NA;NA;NA;NA;NA;5;NA;NA;June;Capsule;NA;NA;NA;NA;idiochorophytes_or_indigenes;uniparous_helicoid_cyme;cyme;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;evergreen;NA;NA;NA;NA;1;NA;Indigenous;NA;NA;Chlorophyllian;NA;8;NA;NA;13;18;NA;NA;hermaphroditic_and_normal_sexual;Polycarpic;NA;NA;NA;NA;NA;NA;1.21;NA;NA;NA;NA;Frutescent
5883;NA;2;NA;NA;>;NA;Roots_with_generative_buds;NA;NA;NA;NA;NA;homogamous;Unassisted_dispersal;endochory;6;NA;pioneer_plants_of_low_elevation;3;small_variation_(I);2;2;2;small_variation_(I);8;1.5;1;small_variation_(I);1;1;small_variation_(I);8;4;small_variation_(I);0;salt_tolerant;7;4.5;NA;NA;July;Capsule;NA;NA;NA;NA;idiochorophytes_or_indigenes;uniparous_helicoid_cyme;cyme;mesomorphic_scleromorphic;NA;2.785;NA;NA;NA;NA;0.239191951;0.021915;NA;long-leaf;0.09421;pluriennial;NA;persistent_green;NA;NA;evergreen;NA;6;NA;NA;NA;NA;Indigenous;9;NA;Chlorophyllian;NA;10;diploid_tetraploid;11.75;9;20;entomogamous;autogamous_entomogamous;hermaphroditic_and_normal_sexual;NA;3;NA;Erosulate_plant;0.85;1.94;NA;1.27;NA;1.25;11.19982736;yes;Suffrutescent
5907;NA;NA;NA;NA;=;NA;NA;NA;NA;NA;NA;NA;NA;Unassisted_dispersal;endochory;6;NA;NA;3;large_variation_(II);NA;3;2;small_variation_(I);9;NA;1;small_variation_(I);1;NA;small_variation_(I);NA;4;small_variation_(I);NA;NA;NA;5;NA;NA;July;Capsule;NA;NA;NA;NA;idiochorophytes_or_indigenes;uniparous_helicoid_cyme;cyme;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;wintergreen;NA;NA;NA;NA;NA;NA;Indigenous;NA;NA;Chlorophyllian;NA;10;NA;NA;17;23;NA;NA;hermaphroditic_and_normal_sexual;NA;NA;NA;NA;NA;NA;NA;1.62;NA;NA;NA;NA;Suffrutescent
5917;NA;NA;NA;NA;=;NA;NA;NA;NA;NA;NA;NA;NA;NA;endochory;NA;NA;NA;3;small_variation_(I);NA;4;2;small_variation_(I);NA;NA;1.5;small_variation_(I);1;NA;small_variation_(I);NA;5;small_variation_(I);NA;NA;NA;2.5;NA;NA;July;NA;NA;NA;NA;NA;idiochorophytes_or_indigenes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;wintergreen;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;hermaphroditic_and_normal_sexual;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5937;10;6;NA;NA;=->;NA;NA;NA;NA;NA;NA;NA;NA;Unassisted_dispersal;endochory;6;NA;NA;3;small_variation_(I);NA;4;2;small_variation_(I);8;3;2;large_variation_(II);1;1;large_variation_(II);8;4;large_variation_(II);0;NA;NA;NA;NA;3000;July;Capsule;NA;NA;NA;NA;idiochorophytes_or_indigenes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;evergreen;NA;38;NA;NA;2;NA;Indigenous;NA;NA;Chlorophyllian;3;5;NA;NA;10;13;NA;entomogamous;hermaphroditic_and_normal_sexual;NA;NA;NA;NA;NA;NA;NA;0.51;NA;NA;10.5;NA;Suffrutescent
5940;NA;NA;NA;NA;>;NA;NA;NA;NA;NA;NA;NA;NA;Unassisted_dispersal;endochory;6;NA;pioneer_plants_of_low_elevation;3;small_variation_(I);NA;4;2;small_variation_(I);8;NA;1;small_variation_(I);1;NA;small_variation_(I);NA;5;small_variation_(I);NA;NA;NA;4.5;NA;NA;June;Capsule;NA;NA;NA;NA;idiochorophytes_or_indigenes;uniparous_helicoid_cyme;cyme;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;evergreen;NA;42;NA;NA;2;NA;Indigenous;NA;NA;Chlorophyllian;NA;5;NA;NA;10;13;NA;NA;hermaphroditic_and_normal_sexual;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Suffrutescent
5941;NA;NA;NA;NA;=->;NA;NA;NA;NA;NA;NA;NA;NA;Unassisted_dispersal;endochory;6;NA;mountain_plants;3;small_variation_(I);NA;4;2;small_variation_(I);8;NA;1.75;small_variation_(I);1;NA;small_variation_(I);NA;4.5;small_variation_(I);NA;NA;NA;3;NA;NA;July_June;Capsule;NA;NA;NA;NA;idiochorophytes_or_indigenes;uniparous_helicoid_cyme;cyme;NA;NA;4.225;NA;NA;NA;NA;0.26627111;0.0286;NA;NA;0.1059;NA;NA;NA;NA;NA;evergreen;NA;32.5;edible;NA;2;NA;Indigenous;NA;NA;Chlorophyllian;NA;5;NA;8.25;6.5;13;NA;NA;hermaphroditic_and_normal_sexual;NA;NA;NA;NA;0.75;1.34;NA;0.762;NA;0.98;14.19698398;NA;Suffrutescent
5951;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;uniparous_helicoid_cyme;cyme;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5960;NA;NA;NA;NA;>;NA;NA;NA;NA;NA;NA;NA;NA;Unassisted_dispersal;endochory;1;NA;unfertilized_dry_meadows;3;small_variation_(I);NA;4;2;small_variation_(I);9;NA;1;small_variation_(I);1;NA;small_variation_(I);NA;3;small_variation_(I);NA;NA;NA;4.5;NA;NA;May;Capsule;NA;NA;NA;NA;idiochorophytes_or_indigenes;uniparous_helicoid_cyme;cyme;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;decidous;NA;NA;NA;NA;NA;NA;Indigenous;NA;NA;Chlorophyllian;NA;6;NA;NA;9;15;NA;autogamous_entomogamous;hermaphroditic_and_normal_sexual;NA;NA;NA;NA;NA;NA;NA;0.27;NA;NA;NA;NA;Herbaceous
5979;NA;NA;NA;NA;>;NA;NA;NA;NA;NA;NA;NA;NA;Unassisted_dispersal;endochory;6;NA;NA;3;small_variation_(I);NA;2;1;small_variation_(I);8;NA;1;small_variation_(I);1;NA;small_variation_(I);NA;2;small_variation_(I);NA;NA;NA;4.5;NA;NA;May;Capsule;NA;NA;NA;NA;idiochorophytes_or_indigenes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;decidous_wintergreen;NA;2;NA;NA;NA;NA;Indigenous;NA;NA;Chlorophyllian;NA;6;NA;NA;9;12;NA;autogamous_entomogamous;cleistogamous_hermaphroditic_and_normal_sexual;NA;NA;NA;NA;NA;NA;NA;2.87;NA;NA;NA;NA;Herbaceous
5986;NA;NA;NA;NA;<;NA;NA;NA;NA;NA;NA;NA;NA;NA;autochory;NA;NA;NA;1;small_variation_(I);NA;2;2;small_variation_(I);NA;NA;3.5;small_variation_(I);2;NA;large_variation_(II);NA;3;small_variation_(I);NA;NA;NA;3.5;NA;NA;September;NA;NA;NA;NA;NA;neophytes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;decidous;NA;NA;edible;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;hermaphroditic_and_normal_sexual;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5992;NA;NA;NA;NA;<;NA;NA;NA;NA;NA;NA;NA;NA;NA;autochory;NA;NA;forest_plants;1;small_variation_(I);NA;2;2;small_variation_(I);NA;NA;3.5;small_variation_(I);2;NA;small_variation_(I);NA;4;large_variation_(II);NA;NA;NA;5;NA;NA;September;NA;NA;NA;NA;NA;presumably_indigenous_in_some_areas_of_the_study_region_and_widely_spread_later_but_after_1500_AD;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;decidous;NA;NA;edible;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;hermaphroditic_and_normal_sexual;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5995;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;simple_raceme;raceme;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5999;5;1;NA;NA;=;NA;NA;NA;NA;NA;NA;NA;NA;Unassisted_dispersal;dysochory;1;NA;NA;2;small_variation_(I);NA;3;2;small_variation_(I);9;NA;1.5;small_variation_(I);1;NA;large_variation_(II);NA;4;small_variation_(I);NA;NA;NA;5;NA;NA;October;Capsule;NA;NA;NA;NA;idiochorophytes_or_indigenes;simple_raceme;raceme;NA;NA;8.685;NA;NA;NA;NA;0.213840694;0.0534;NA;NA;0.228745;NA;NA;NA;NA;NA;decidous;NA;9;NA;NA;1;NA;Indigenous;NA;NA;Chlorophyllian;NA;5;NA;30.75;30.25;50;NA;entomogamous;hermaphroditic_and_normal_sexual;Polycarpic;1.5;NA;NA;NA;NA;NA;NA;NA;NA;16.64757801;NA;Herbaceous
